pool,r2,r2_adj,horizon,run_type,split_type,target_variable
500,0.1081239882811442,-0.015656723264916916,170,all_features,test,cum_volume_base
500,-3.7383444294284067,-4.415329387193802,180,all_features,test,cum_volume_base
500,-0.18594185557414591,-0.36062954809894276,190,all_features,test,cum_volume_base
500,-0.059449557946149124,-0.22193453777570632,200,all_features,test,cum_volume_base
500,-0.38383597169959005,-0.6046386791074734,210,all_features,test,cum_volume_base
500,-0.13670554202722077,-0.3239276313022925,220,all_features,test,cum_volume_base
500,-0.05778433861103412,-0.23765050145177682,230,all_features,test,cum_volume_base
500,-0.38693413757943584,-0.6322953363615642,240,all_features,test,cum_volume_base
500,-2.449972593157726,-3.0795512392496955,250,all_features,test,cum_volume_base
500,-1.1943468364897207,-1.609627592845629,260,all_features,test,cum_volume_base
500,-0.18021187475278097,-0.4087934258047131,270,all_features,test,cum_volume_base
500,0.1810220245269951,0.01816072595429157,280,all_features,test,cum_volume_base
500,0.009422964415459001,-0.193358081534486,290,all_features,test,cum_volume_base
500,-2.601561832478815,-3.3648991234941135,300,all_features,test,cum_volume_base
500,0.07476311575371922,0.06538156923923917,10,reduced_multicollinearity,train,cum_volume_500
500,0.07461556537482299,0.06472654141253179,20,reduced_multicollinearity,train,cum_volume_500
500,0.06825592661050109,0.057683640543630975,30,reduced_multicollinearity,train,cum_volume_500
500,0.05949816889543023,0.048261600225626936,40,reduced_multicollinearity,train,cum_volume_500
500,0.046121843888405366,0.0341903398428937,50,reduced_multicollinearity,train,cum_volume_500
500,0.04672418027222021,0.03434768769435481,60,reduced_multicollinearity,train,cum_volume_500
500,0.040320210422443804,0.02736906148945084,70,reduced_multicollinearity,train,cum_volume_500
500,0.04591823911431696,0.03251386447037898,80,reduced_multicollinearity,train,cum_volume_500
500,0.054826195371386666,0.04108973985414581,90,reduced_multicollinearity,train,cum_volume_500
500,0.073657524396515,0.05963020676943842,100,reduced_multicollinearity,train,cum_volume_500
500,0.07471866301896116,0.06019304986346254,110,reduced_multicollinearity,train,cum_volume_500
500,0.07815330555158714,0.06316767424268019,120,reduced_multicollinearity,train,cum_volume_500
500,0.12642760961324778,0.11175712438774879,130,reduced_multicollinearity,train,cum_volume_500
500,0.14460782456062443,0.12971151072176054,140,reduced_multicollinearity,train,cum_volume_500
500,0.15379313051014779,0.13844829600197522,150,reduced_multicollinearity,train,cum_volume_500
500,0.1624040539531377,0.14676154220903392,160,reduced_multicollinearity,train,cum_volume_500
500,0.1638665087782407,0.14782731750961894,170,reduced_multicollinearity,train,cum_volume_500
500,0.15993275445561678,0.14338849191795364,180,reduced_multicollinearity,train,cum_volume_500
500,0.15808492667663734,0.1410606731327883,190,reduced_multicollinearity,train,cum_volume_500
500,0.157534182653347,0.13987245153120217,200,reduced_multicollinearity,train,cum_volume_500
500,0.1593613842094876,0.14112622619397414,210,reduced_multicollinearity,train,cum_volume_500
500,0.16105812576006237,0.14233495946801222,220,reduced_multicollinearity,train,cum_volume_500
500,0.1565910223420952,0.13723653565268173,230,reduced_multicollinearity,train,cum_volume_500
500,0.16029404138852044,0.14034854384756262,240,reduced_multicollinearity,train,cum_volume_500
500,0.15648542153747147,0.13592338334028603,250,reduced_multicollinearity,train,cum_volume_500
500,0.1557087940299017,0.13444200699954503,260,reduced_multicollinearity,train,cum_volume_500
500,0.15506194780075738,0.13335824076049776,270,reduced_multicollinearity,train,cum_volume_500
500,0.14824841438950268,0.12587468944913294,280,reduced_multicollinearity,train,cum_volume_500
500,0.1469539236165389,0.123989351058081,290,reduced_multicollinearity,train,cum_volume_500
500,0.14510968412196287,0.12144863891769138,300,reduced_multicollinearity,train,cum_volume_500
500,0.053542266725401855,0.04394554847189023,10,reduced_multicollinearity,train,cum_volume_3000
500,0.0795493468271363,0.06971304720424507,20,reduced_multicollinearity,train,cum_volume_3000
500,0.08972492639163636,0.0793962395851544,30,reduced_multicollinearity,train,cum_volume_3000
500,0.08230833121816439,0.07134427418600116,40,reduced_multicollinearity,train,cum_volume_3000
500,0.08734210347351923,0.07592618614811827,50,reduced_multicollinearity,train,cum_volume_3000
500,0.08906355644441424,0.07723676521122791,60,reduced_multicollinearity,train,cum_volume_3000
500,0.09420590800917901,0.08198196678700928,70,reduced_multicollinearity,train,cum_volume_3000
500,0.09538471817124831,0.08267532697090027,80,reduced_multicollinearity,train,cum_volume_3000
500,0.1032624970065085,0.09022997879642984,90,reduced_multicollinearity,train,cum_volume_3000
500,0.10671754384915395,0.09319084387249585,100,reduced_multicollinearity,train,cum_volume_3000
500,0.10608593229634547,0.09205273453985596,110,reduced_multicollinearity,train,cum_volume_3000
500,0.11064467968055014,0.09618723765087615,120,reduced_multicollinearity,train,cum_volume_3000
500,0.1076948236769418,0.09270970989654584,130,reduced_multicollinearity,train,cum_volume_3000
500,0.10973570617449573,0.09423210829139919,140,reduced_multicollinearity,train,cum_volume_3000
500,0.10939629114838212,0.09324643065587139,150,reduced_multicollinearity,train,cum_volume_3000
500,0.10831031846874688,0.09165757749713319,160,reduced_multicollinearity,train,cum_volume_3000
500,0.10094297182833552,0.08369675354439983,170,reduced_multicollinearity,train,cum_volume_3000
500,0.1014221917343209,0.08372558524297044,180,reduced_multicollinearity,train,cum_volume_3000
500,0.09898248310231321,0.08076313249479194,190,reduced_multicollinearity,train,cum_volume_3000
500,0.10119698054814719,0.08235413363141353,200,reduced_multicollinearity,train,cum_volume_3000
500,0.09629478678351489,0.07669162700690055,210,reduced_multicollinearity,train,cum_volume_3000
500,0.09818093873214558,0.07805450474676852,220,reduced_multicollinearity,train,cum_volume_3000
500,0.0931254365623511,0.07231454631576786,230,reduced_multicollinearity,train,cum_volume_3000
500,0.10005253568923547,0.07867613880812514,240,reduced_multicollinearity,train,cum_volume_3000
500,0.1089166204431167,0.08719519345705665,250,reduced_multicollinearity,train,cum_volume_3000
500,0.11285206436778286,0.09050578713798711,260,reduced_multicollinearity,train,cum_volume_3000
500,0.1126496527573579,0.08985658183287197,270,reduced_multicollinearity,train,cum_volume_3000
500,0.11699211359595174,0.09379736983118095,280,reduced_multicollinearity,train,cum_volume_3000
500,0.1252143833106426,0.10166454652748495,290,reduced_multicollinearity,train,cum_volume_3000
500,0.12556181630964358,0.10135976160637745,300,reduced_multicollinearity,train,cum_volume_3000
500,0.07445949656120618,0.0650748710892169,10,reduced_multicollinearity,train,cum_volume_base
500,0.07592375265333,0.06604870849754976,20,reduced_multicollinearity,train,cum_volume_base
500,0.06631045848372327,0.05571609767966901,30,reduced_multicollinearity,train,cum_volume_base
500,0.058224371477618365,0.04697258197273004,40,reduced_multicollinearity,train,cum_volume_base
500,0.045075251836236084,0.033130653628414566,50,reduced_multicollinearity,train,cum_volume_base
500,0.03965441966474688,0.027186135058827478,60,reduced_multicollinearity,train,cum_volume_base
500,0.04352984938268796,0.030622016751787995,70,reduced_multicollinearity,train,cum_volume_base
500,0.051218046255427564,0.03788812885634465,80,reduced_multicollinearity,train,cum_volume_base
500,0.059329273792585305,0.04565826267945354,90,reduced_multicollinearity,train,cum_volume_base
500,0.07744331018134923,0.063473319537619,100,reduced_multicollinearity,train,cum_volume_base
500,0.07841930223428295,0.06395178300499718,110,reduced_multicollinearity,train,cum_volume_base
500,0.08192681667189261,0.06700253100134095,120,reduced_multicollinearity,train,cum_volume_base
500,0.12728969456786904,0.11263368775124234,130,reduced_multicollinearity,train,cum_volume_base
500,0.14590619839801724,0.1310324952220952,140,reduced_multicollinearity,train,cum_volume_base
500,0.15731688645869243,0.14203595745080794,150,reduced_multicollinearity,train,cum_volume_base
500,0.16488803404003383,0.1492919179135455,160,reduced_multicollinearity,train,cum_volume_base
500,0.16702411896216782,0.15104550077012113,170,reduced_multicollinearity,train,cum_volume_base
500,0.16342855072436288,0.1469531257052214,180,reduced_multicollinearity,train,cum_volume_base
500,0.15965617533493637,0.14266368562260917,190,reduced_multicollinearity,train,cum_volume_base
500,0.16078273847891855,0.1431891193666509,200,reduced_multicollinearity,train,cum_volume_base
500,0.16130637374346682,0.14311339152728692,210,reduced_multicollinearity,train,cum_volume_base
500,0.16289909574210337,0.1442170154754035,220,reduced_multicollinearity,train,cum_volume_base
500,0.1559936282605377,0.13662543261603113,230,reduced_multicollinearity,train,cum_volume_base
500,0.15959278186222586,0.1396306381806457,240,reduced_multicollinearity,train,cum_volume_base
500,0.15468530349145676,0.13407938611485046,250,reduced_multicollinearity,train,cum_volume_base
500,0.15485331384168774,0.13356499432836338,260,reduced_multicollinearity,train,cum_volume_base
500,0.15439932955052268,0.13267859778259958,270,reduced_multicollinearity,train,cum_volume_base
500,0.14770042940071137,0.12531232929406946,280,reduced_multicollinearity,train,cum_volume_base
500,0.14736969668909505,0.12441631701724884,290,reduced_multicollinearity,train,cum_volume_base
500,0.14700757683486915,0.12339905139516427,300,reduced_multicollinearity,train,cum_volume_base
500,0.057317573667102883,0.017836519294319307,10,reduced_multicollinearity,test,cum_volume_500
500,0.048663891644460965,0.006598009302209329,20,reduced_multicollinearity,test,cum_volume_500
500,0.04482605276225275,-0.00011485422217134555,30,reduced_multicollinearity,test,cum_volume_500
500,0.027188502289377546,-0.021098271815370474,40,reduced_multicollinearity,test,cum_volume_500
500,0.020017330387252043,-0.031002829416943413,50,reduced_multicollinearity,test,cum_volume_500
500,0.014815794705602237,-0.038503869049035265,60,reduced_multicollinearity,test,cum_volume_500
500,0.018632550127807825,-0.03666779262807438,70,reduced_multicollinearity,test,cum_volume_500
500,0.022609830037929136,-0.03483176636730456,80,reduced_multicollinearity,test,cum_volume_500
500,-0.03347993716147237,-0.09640845792540287,90,reduced_multicollinearity,test,cum_volume_500
500,-0.15480276601370568,-0.228213210796973,100,reduced_multicollinearity,test,cum_volume_500
500,0.0043434114358367635,-0.06139166017166107,110,reduced_multicollinearity,test,cum_volume_500
500,0.02833268153521109,-0.03821759011783732,120,reduced_multicollinearity,test,cum_volume_500
500,-0.4768024174624248,-0.581459077103167,130,reduced_multicollinearity,test,cum_volume_500
500,0.10706981272657327,0.04130158363561269,140,reduced_multicollinearity,test,cum_volume_500
500,-0.22483003428359744,-0.31900753202118565,150,reduced_multicollinearity,test,cum_volume_500
500,0.07388706485904657,0.0004324772735301963,160,reduced_multicollinearity,test,cum_volume_500
500,-0.00796393106906772,-0.09021225458455855,170,reduced_multicollinearity,test,cum_volume_500
500,-3.7375291786266613,-4.1349249446746885,180,reduced_multicollinearity,test,cum_volume_500
500,-0.45762354709368813,-0.5834808498712958,190,reduced_multicollinearity,test,cum_volume_500
500,-0.12256830687890703,-0.22326472298898886,200,reduced_multicollinearity,test,cum_volume_500
500,-0.4700040050419988,-0.6068803789207585,210,reduced_multicollinearity,test,cum_volume_500
500,-0.328195764034603,-0.45562413991984163,220,reduced_multicollinearity,test,cum_volume_500
500,-0.3104194198262406,-0.4399665868052606,230,reduced_multicollinearity,test,cum_volume_500
500,-0.5267103235877195,-0.6833483858150762,240,reduced_multicollinearity,test,cum_volume_500
500,-2.8193506136289623,-3.2226468173101304,250,reduced_multicollinearity,test,cum_volume_500
500,-1.4559981113793978,-1.7243819638134876,260,reduced_multicollinearity,test,cum_volume_500
500,-0.6311499419971452,-0.8132611098469814,270,reduced_multicollinearity,test,cum_volume_500
500,-0.034724385233864785,-0.15312009385043088,280,reduced_multicollinearity,test,cum_volume_500
500,-0.6975033256821724,-0.8971081737155796,290,reduced_multicollinearity,test,cum_volume_500
500,-1.799342406596924,-2.1390068323746148,300,reduced_multicollinearity,test,cum_volume_500
500,0.03695649629078932,-0.003377326715368234,10,reduced_multicollinearity,test,cum_volume_3000
500,0.04042820613709384,-0.0020018391697693037,20,reduced_multicollinearity,test,cum_volume_3000
500,0.06719734829297119,0.02330866927179782,30,reduced_multicollinearity,test,cum_volume_3000
500,0.06343318421202289,0.016944559758779863,40,reduced_multicollinearity,test,cum_volume_3000
500,0.06136009764647617,0.012491619315795344,50,reduced_multicollinearity,test,cum_volume_3000
500,0.060906629334098,0.01008185651188236,60,reduced_multicollinearity,test,cum_volume_3000
500,0.0574009065047794,0.004285103438411775,70,reduced_multicollinearity,test,cum_volume_3000
500,0.06933735012457701,0.014641663736798271,80,reduced_multicollinearity,test,cum_volume_3000
500,-0.19873906457213475,-0.2717302019933888,90,reduced_multicollinearity,test,cum_volume_3000
500,-0.059117175245389356,-0.12644491743702774,100,reduced_multicollinearity,test,cum_volume_3000
500,-0.2301357615478395,-0.31134351489333695,110,reduced_multicollinearity,test,cum_volume_3000
500,-0.1512882721808655,-0.23012686238683117,120,reduced_multicollinearity,test,cum_volume_3000
500,-0.27094915607469056,-0.36102620939828184,130,reduced_multicollinearity,test,cum_volume_3000
500,-0.32454845558208933,-0.42210726534167675,140,reduced_multicollinearity,test,cum_volume_3000
500,-0.3293855297488328,-0.43152515741910874,150,reduced_multicollinearity,test,cum_volume_3000
500,0.021017500545164824,-0.05663139470857774,160,reduced_multicollinearity,test,cum_volume_3000
500,-0.2598335730586319,-0.36261503587858346,170,reduced_multicollinearity,test,cum_volume_3000
500,-0.9869743160019006,-1.1538604913037847,180,reduced_multicollinearity,test,cum_volume_3000
500,-0.0005639873787120608,-0.08693638606517298,190,reduced_multicollinearity,test,cum_volume_3000
500,0.04923139115729112,-0.036070833419692236,200,reduced_multicollinearity,test,cum_volume_3000
500,0.035565399049447444,-0.05418526702867497,210,reduced_multicollinearity,test,cum_volume_3000
500,-0.41812627064447694,-0.5541826656140578,220,reduced_multicollinearity,test,cum_volume_3000
500,-0.26818385165146835,-0.3935556392672029,230,reduced_multicollinearity,test,cum_volume_3000
500,-0.4051685842933061,-0.5494136752093249,240,reduced_multicollinearity,test,cum_volume_3000
500,-1.5039142397114678,-1.7677216910579212,250,reduced_multicollinearity,test,cum_volume_3000
500,-1.1211241469269897,-1.352928133455156,260,reduced_multicollinearity,test,cum_volume_3000
500,-0.23555696767433743,-0.3735222576640317,270,reduced_multicollinearity,test,cum_volume_3000
500,-0.5160000388197151,-0.6895398069873228,280,reduced_multicollinearity,test,cum_volume_3000
500,-0.03091202053421549,-0.15209848139982868,290,reduced_multicollinearity,test,cum_volume_3000
500,-1.3730334461287672,-1.6607937067050167,300,reduced_multicollinearity,test,cum_volume_3000
500,0.056712379197682884,0.017205951715977098,10,reduced_multicollinearity,test,cum_volume_base
500,0.04747772705145596,0.005359395254411559,20,reduced_multicollinearity,test,cum_volume_base
500,0.045430664029750045,0.000518320607498679,30,reduced_multicollinearity,test,cum_volume_base
500,0.03278009647855236,-0.015229140813734342,40,reduced_multicollinearity,test,cum_volume_base
500,0.02349646961906209,-0.02734258588853624,50,reduced_multicollinearity,test,cum_volume_base
500,0.02329421974433199,-0.029566820268398387,60,reduced_multicollinearity,test,cum_volume_base
500,0.022882098892852688,-0.032178664678931004,70,reduced_multicollinearity,test,cum_volume_base
500,0.02956675896722265,-0.02746599226680526,80,reduced_multicollinearity,test,cum_volume_base
500,-0.0721404084846941,-0.13742296263130316,90,reduced_multicollinearity,test,cum_volume_base
500,-0.21878990060004405,-0.29626798719075575,100,reduced_multicollinearity,test,cum_volume_base
500,-5.969982260223272e-05,-0.06608523745651496,110,reduced_multicollinearity,test,cum_volume_base
500,0.043726028059868874,-0.02177011862722249,120,reduced_multicollinearity,test,cum_volume_base
500,-0.5094532599225956,-0.6164229570176443,130,reduced_multicollinearity,test,cum_volume_base
500,0.09155956486521058,0.02464893791477287,140,reduced_multicollinearity,test,cum_volume_base
500,-0.20777408366038924,-0.3006415858522436,150,reduced_multicollinearity,test,cum_volume_base
500,0.04209015405825896,-0.03388414987177772,160,reduced_multicollinearity,test,cum_volume_base
500,-0.06861741342652505,-0.1558084462767259,170,reduced_multicollinearity,test,cum_volume_base
500,-3.3111058262821316,-3.67274028810044,180,reduced_multicollinearity,test,cum_volume_base
500,-0.6036803670721556,-0.7421545522816214,190,reduced_multicollinearity,test,cum_volume_base
500,-0.29340382665434006,-0.4094160056863657,200,reduced_multicollinearity,test,cum_volume_base
500,-0.7085251530010617,-0.8676306490269127,210,reduced_multicollinearity,test,cum_volume_base
500,-0.4218797870714117,-0.5582962980081524,220,reduced_multicollinearity,test,cum_volume_base
500,-0.37494551845614243,-0.5108716913833655,230,reduced_multicollinearity,test,cum_volume_base
500,-0.6954444351251599,-0.8694327567479532,240,reduced_multicollinearity,test,cum_volume_base
500,-2.8625545541484714,-3.2705164242901263,250,reduced_multicollinearity,test,cum_volume_base
500,-1.7088253752947289,-2.0048279150230486,260,reduced_multicollinearity,test,cum_volume_base
500,-0.48280299760107004,-0.6483598322134428,270,reduced_multicollinearity,test,cum_volume_base
500,0.0022296703907809467,-0.11195287571825738,280,reduced_multicollinearity,test,cum_volume_base
500,-0.4695740017033906,-0.6423643056593153,290,reduced_multicollinearity,test,cum_volume_base
500,-2.3860004681179374,-2.796904485720493,300,reduced_multicollinearity,test,cum_volume_base
500,0.06670385989703546,0.059441418653070774,10,step-wise,train,cum_volume_500
500,0.06369446465146514,0.05601668248378535,20,step-wise,train,cum_volume_500
500,0.05507457956228334,0.046848542889656695,30,step-wise,train,cum_volume_500
500,0.04875816639676631,0.04003998252172671,40,step-wise,train,cum_volume_500
500,0.035874037470687334,0.026624054437348898,50,step-wise,train,cum_volume_500
500,0.03074994864967453,0.02109894805414352,60,step-wise,train,cum_volume_500
500,0.03381807637319734,0.023819294755493447,70,step-wise,train,cum_volume_500
500,0.03792792796299478,0.02756411719055061,80,step-wise,train,cum_volume_500
500,0.04764830901872941,0.037037148116431086,90,step-wise,train,cum_volume_500
500,0.06528810712326402,0.05443828828546091,100,step-wise,train,cum_volume_500
500,0.06787841307904241,0.05666289435899561,110,step-wise,train,cum_volume_500
500,0.0713754664295793,0.05980670415381695,120,step-wise,train,cum_volume_500
500,0.11963163115731959,0.10830275213386131,130,step-wise,train,cum_volume_500
500,0.13818301819835285,0.12668445940179984,140,step-wise,train,cum_volume_500
500,0.14664285144823935,0.13478900402732336,150,step-wise,train,cum_volume_500
500,0.1560908208321929,0.14401944622441648,160,step-wise,train,cum_volume_500
500,0.15707452504977737,0.14469127724883,170,step-wise,train,cum_volume_500
500,0.15425421449544094,0.14149979308006094,180,step-wise,train,cum_volume_500
500,0.15358985682445678,0.14048550737073828,190,step-wise,train,cum_volume_500
500,0.1535185088226655,0.13993351984280775,200,step-wise,train,cum_volume_500
500,0.15480268337134778,0.14076982481600744,210,step-wise,train,cum_volume_500
500,0.15726805443479874,0.14287468217920174,220,step-wise,train,cum_volume_500
500,0.15343748494322001,0.13857247150938712,230,step-wise,train,cum_volume_500
500,0.15740764547950664,0.1420961471647671,240,step-wise,train,cum_volume_500
500,0.152180387687943,0.1363716443143141,250,step-wise,train,cum_volume_500
500,0.15205155922534516,0.13571657618792216,260,step-wise,train,cum_volume_500
500,0.15102858861590196,0.13435258661756505,270,step-wise,train,cum_volume_500
500,0.14483388943268122,0.12765843025050966,280,step-wise,train,cum_volume_500
500,0.14275776941600526,0.1251154100980156,290,step-wise,train,cum_volume_500
500,0.14089332473867072,0.12271884704837074,300,step-wise,train,cum_volume_500
500,0.051024132812442315,0.04438329354989075,10,step-wise,train,cum_volume_3000
500,0.07529061689284149,0.06847178489942536,20,step-wise,train,cum_volume_3000
500,0.08268473135005536,0.07550386690350588,30,step-wise,train,cum_volume_3000
500,0.07590728077965189,0.06829182956219511,40,step-wise,train,cum_volume_3000
500,0.08014578150621669,0.07221067525295125,50,step-wise,train,cum_volume_3000
500,0.08064044226514602,0.07240983114452582,60,step-wise,train,cum_volume_3000
500,0.08535349211053914,0.07684339471729791,70,step-wise,train,cum_volume_3000
500,0.08765515533906428,0.07881936137247585,80,step-wise,train,cum_volume_3000
500,0.09619409880406041,0.08714095121278223,90,step-wise,train,cum_volume_3000
500,0.09917082318288643,0.08977086655522955,100,step-wise,train,cum_volume_3000
500,0.0986353202926922,0.0888861456984867,110,step-wise,train,cum_volume_3000
500,0.10109036327088058,0.09102418822889347,120,step-wise,train,cum_volume_3000
500,0.09942712817050423,0.0890105191363472,130,step-wise,train,cum_volume_3000
500,0.10085032845201473,0.09006772079854122,140,step-wise,train,cum_volume_3000
500,0.10010532720875756,0.08887069248643642,150,step-wise,train,cum_volume_3000
500,0.09902393646123467,0.08744161269926205,160,step-wise,train,cum_volume_3000
500,0.09391287738873796,0.0819504412220208,170,step-wise,train,cum_volume_3000
500,0.09597989382541919,0.08372843588772783,180,step-wise,train,cum_volume_3000
500,0.09477114183769512,0.08217715152722907,190,step-wise,train,cum_volume_3000
500,0.09551146291043847,0.08246803575867671,200,step-wise,train,cum_volume_3000
500,0.08987686224327496,0.0762996768226198,210,step-wise,train,cum_volume_3000
500,0.09234071745213428,0.07841244201661712,220,step-wise,train,cum_volume_3000
500,0.08800224773782347,0.0736149037056418,230,step-wise,train,cum_volume_3000
500,0.09382458256914532,0.07903123496838922,240,step-wise,train,cum_volume_3000
500,0.1008998237410921,0.08583957934610065,250,step-wise,train,cum_volume_3000
500,0.10290172026992864,0.08737801585853329,260,step-wise,train,cum_volume_3000
500,0.10647490686418656,0.09070988528207787,270,step-wise,train,cum_volume_3000
500,0.11037222337859806,0.0943236482852486,280,step-wise,train,cum_volume_3000
500,0.11836676473889321,0.10207039854006583,290,step-wise,train,cum_volume_3000
500,0.1177007779051418,0.10093765105467964,300,step-wise,train,cum_volume_3000
500,0.07283765168504572,0.06598634254031036,10,step-wise,train,cum_volume_base
500,0.07422676361830434,0.06701787366287318,20,step-wise,train,cum_volume_base
500,0.06442274282894436,0.05668868396834932,30,step-wise,train,cum_volume_base
500,0.05737467103913774,0.0491711782123011,40,step-wise,train,cum_volume_base
500,0.043945269256700906,0.035235526234033435,50,step-wise,train,cum_volume_base
500,0.03884853199241067,0.029761211870476822,60,step-wise,train,cum_volume_base
500,0.04250806952536475,0.03309953026721311,70,step-wise,train,cum_volume_base
500,0.04988405771679107,0.04016602768173394,80,step-wise,train,cum_volume_base
500,0.05778889451346192,0.047821182373014096,90,step-wise,train,cum_volume_base
500,0.07513473866693694,0.064941908060598,100,step-wise,train,cum_volume_base
500,0.07642415925194015,0.06587344632375991,110,step-wise,train,cum_volume_base
500,0.07969065466829832,0.06880552267172999,120,step-wise,train,cum_volume_base
500,0.12336788053850267,0.11265801434769382,130,step-wise,train,cum_volume_base
500,0.1415489950426213,0.13067528231316122,140,step-wise,train,cum_volume_base
500,0.15216669253308127,0.14098620235908849,150,step-wise,train,cum_volume_base
500,0.15978509810012118,0.14837565661304364,160,step-wise,train,cum_volume_base
500,0.1611991377086547,0.14950121471263259,170,step-wise,train,cum_volume_base
500,0.15853623366138592,0.14648995479427235,180,step-wise,train,cum_volume_base
500,0.15498493609357175,0.14256593350778354,190,step-wise,train,cum_volume_base
500,0.15687228478789553,0.14402799192111176,200,step-wise,train,cum_volume_base
500,0.1565747324268624,0.14328249464468706,210,step-wise,train,cum_volume_base
500,0.1584488519618101,0.14480595792364837,220,step-wise,train,cum_volume_base
500,0.1521892676134515,0.13805908874034242,230,step-wise,train,cum_volume_base
500,0.1562044194104379,0.14165095642236522,240,step-wise,train,cum_volume_base
500,0.14947489538360384,0.13442270653889327,250,step-wise,train,cum_volume_base
500,0.14990235494933327,0.13435976673662625,260,step-wise,train,cum_volume_base
500,0.1500614080181348,0.13421671609832597,270,step-wise,train,cum_volume_base
500,0.14362742466919848,0.12730412992352538,280,step-wise,train,cum_volume_base
500,0.1428251022939638,0.12608339755463946,290,step-wise,train,cum_volume_base
500,0.14159751665198045,0.12436413284305856,300,step-wise,train,cum_volume_base
500,0.05376781911903346,0.02357520424839077,10,step-wise,test,cum_volume_500
500,0.03994819815724815,0.007623221664226109,20,step-wise,test,cum_volume_500
500,0.036399797263470555,0.001899692836439204,30,step-wise,test,cum_volume_500
500,0.024183588939006472,-0.012652940911583333,40,step-wise,test,cum_volume_500
500,0.020132910149366266,-0.018642824676874392,50,step-wise,test,cum_volume_500
500,0.018567498823650785,-0.021787354802341462,60,step-wise,test,cum_volume_500
500,0.013629122478341804,-0.028577648486720664,70,step-wise,test,cum_volume_500
500,0.017160497359486306,-0.02667722660706153,80,step-wise,test,cum_volume_500
500,0.02783013923932487,-0.01707378042629526,90,step-wise,test,cum_volume_500
500,0.05618076671451637,0.01069550245979436,100,step-wise,test,cum_volume_500
500,0.06175062371788611,0.014814296601913602,110,step-wise,test,cum_volume_500
500,0.0577727960947428,0.008902591464639698,120,step-wise,test,cum_volume_500
500,0.10588839670184247,0.05792215629965949,130,step-wise,test,cum_volume_500
500,0.11167459799902857,0.06218571766471259,140,step-wise,test,cum_volume_500
500,0.12390552761419056,0.07299832122976482,150,step-wise,test,cum_volume_500
500,0.1199130196514961,0.0671808077647362,160,step-wise,test,cum_volume_500
500,0.1201570199032401,0.06594244877139613,170,step-wise,test,cum_volume_500
500,0.1271728130381257,0.0718962364459597,180,step-wise,test,cum_volume_500
500,0.12109344778477464,0.06387285566390241,190,step-wise,test,cum_volume_500
500,0.12482698394229452,0.06565500721154953,200,step-wise,test,cum_volume_500
500,0.12372465241647408,0.06231499505040443,210,step-wise,test,cum_volume_500
500,0.12441997173988764,0.06120119713626948,220,step-wise,test,cum_volume_500
500,0.10833311717234266,0.04203818164612276,230,step-wise,test,cum_volume_500
500,0.12156802733435874,0.05384091079923736,240,step-wise,test,cum_volume_500
500,0.10739069634187196,0.036657129706445704,250,step-wise,test,cum_volume_500
500,0.095256742508901,0.021037955307949874,260,step-wise,test,cum_volume_500
500,0.0995042331357904,0.024080776415675676,270,step-wise,test,cum_volume_500
500,0.0931859865843024,0.015413429257157385,280,step-wise,test,cum_volume_500
500,0.1001569365491733,0.020947969129224586,290,step-wise,test,cum_volume_500
500,0.09470426730103707,0.012627662880985624,300,step-wise,test,cum_volume_500
500,0.03795021534235195,0.01041055131278541,10,step-wise,test,cum_volume_3000
500,0.042562007760757956,0.013646095243465406,20,step-wise,test,cum_volume_3000
500,0.0665997098781271,0.03662954006438239,30,step-wise,test,cum_volume_3000
500,0.06232662924457646,0.030588856729615043,40,step-wise,test,cum_volume_3000
500,0.0593510382324798,0.025981059312800082,50,step-wise,test,cum_volume_3000
500,0.059403289490870925,0.02473764807002001,60,step-wise,test,cum_volume_3000
500,0.05858022884150589,0.0224798998521329,70,step-wise,test,cum_volume_3000
500,0.0721089869624955,0.03502628448028848,80,step-wise,test,cum_volume_3000
500,-0.20529350360023474,-0.25516771754231354,90,step-wise,test,cum_volume_3000
500,-0.06703363589690348,-0.11309264176295682,100,step-wise,test,cum_volume_3000
500,-0.2429037343485323,-0.2985770323946186,110,step-wise,test,cum_volume_3000
500,-0.15981286284424748,-0.21366242749890615,120,step-wise,test,cum_volume_3000
500,-0.29492992025706954,-0.3571111965316012,130,step-wise,test,cum_volume_3000
500,-0.31131332227943614,-0.3766973660496019,140,step-wise,test,cum_volume_3000
500,-0.28684396542846036,-0.3537075328808774,150,step-wise,test,cum_volume_3000
500,0.014418719988709427,-0.0384101528534152,160,step-wise,test,cum_volume_3000
500,-0.2641921819083871,-0.3338448547359124,170,step-wise,test,cum_volume_3000
500,-1.0861203222362004,-1.2043532076396182,180,step-wise,test,cum_volume_3000
500,0.014278566850109687,-0.043105928157127923,190,step-wise,test,cum_volume_3000
500,0.059249958305793424,0.0023874166186686587,200,step-wise,test,cum_volume_3000
500,0.05642028454737906,-0.0026783162091780443,210,step-wise,test,cum_volume_3000
500,-0.41074773000451853,-0.5017637125854552,220,step-wise,test,cum_volume_3000
500,-0.23930787607681997,-0.32162352836236513,230,step-wise,test,cum_volume_3000
500,-0.3785639451462784,-0.47353748435439724,240,step-wise,test,cum_volume_3000
500,-1.4632497499030035,-1.6372827195680784,250,step-wise,test,cum_volume_3000
500,-1.1332342008790395,-1.2893786820282478,260,step-wise,test,cum_volume_3000
