blockNumber,horizon,min_flag,reference_blockNumber,horizon_label,closest_blockNumber,volume_500,volume_3000,cum_volume_500,cum_volume_3000,cum_volume_base,s0,w0,blsame_1,slsame_1,wlsame_1,slsame_2,wlsame_2,slsame_3,wlsame_3,vol_0_3,avg-USD-isame_01,avg-USD-isame_12,avg-USD-isame_23,blother_1,slother_1,wlother_1,slother_2,wlother_2,slother_3,wlother_3,avg-USD-iother_01,avg-USD-iother_12,avg-USD-iother_23,binance-midprice-01,binance-midprice-12,binance-midprice-23,pool,rate-count-isame_03,rate-count-iother_03,binance-btc-03
15201836,10.0,0,15201646,20,15201836.0,147833.13797958838,0.0,3072562.144986784,1810510.2953001435,4883072.440286927,19427.100890830126,3600.0,689.0,2908.616467465895,3060.0,606.9254666815397,720.0,427.01632047180505,3420.0,0.0028561468562397,106605.176467913,115074.87925646716,316662.414972846,2719.0,1228101.0854150108,610.0,19036.483774893448,4840.0,69278.47308793881,1660.0,78044.06488921256,59668.974780983575,51742.63557698449,0.068854874398774,0.0683581463747178,0.0682295041734316,3000,62.0,634.0,65.27955572284866
15203031,10.0,0,15202841,20,,0.0,0.0,1468799.8894569124,5650433.781799453,7119233.671256365,72000.69078327612,3240.0,188.0,32357.09206375899,4500.0,31476.50339076608,1620.0,959.4549026886064,3720.0,0.0067629508197535,117696.65669406464,157638.52231717808,156860.12380186337,351.0,837.190969930743,5880.0,4557.034960795573,1380.0,524.6186310735084,2450.0,77639.86437422216,6945.064767806215,27140.218798763428,0.0695304391598812,0.0696164191592104,0.0696857252790323,3000,12.0,164.0,16.904472042299272
15203616,10.0,0,15203430,20,,0.0,0.0,1828271.078602612,478082.33461597393,2306353.413218586,1771564.3493200738,2040.0,589.0,4033417.97284081,1500.0,72000.69078327612,3240.0,32357.09206375899,4500.0,0.0053329769709782,303425.42912171443,537992.5638901495,117696.65669406464,357.0,67223.63288068018,1500.0,25434.97010375175,4600.0,837.190969930743,5880.0,102601.624240663,58280.76247297772,81000.23239861285,0.0699711252183572,0.0695919812134055,0.0695304391598812,3000,40.0,150.0,47.21519773888366
15203899,10.0,0,15203709,20,15203899.0,2895.7655952108043,0.0,2837533.4251820645,2180330.370570408,5017863.795752472,22778.76719215117,9120.0,407.0,1771564.3493200738,2040.0,4033417.97284081,1500.0,72000.69078327612,3240.0,0.0040640634342633,98918.4336624119,303425.42912171443,537992.5638901495,279.0,7180.881497996755,6370.0,440417.35987149336,2170.0,67223.63288068018,1500.0,70390.09257910094,49251.29218403943,102601.624240663,0.0706536177762217,0.0699711252183572,0.0695919812134055,3000,71.0,128.0,54.967324758661846
15204365,10.0,0,15204175,20,15204365.0,100159.75656629716,0.0,1849818.0173872036,259769.7613494768,2109587.7787366803,1418.7429160417353,15180.0,466.0,392929.4937616583,2040.0,22778.76719215117,9120.0,1771564.3493200738,2040.0,0.0026463426352243,40409.13718175748,75954.05723469573,98918.4336624119,745.0,7180.881497996755,6370.0,440417.35987149336,2170.0,67223.63288068018,1500.0,44423.36727022707,49251.29218403943,102601.624240663,0.0707342823365555,0.0707087835991617,0.0706536177762217,3000,78.0,240.0,52.08750649708258
15205052,10.0,0,15204862,20,15205052.0,153579.68903114696,258081.6040932048,3308914.898384456,3861838.014478901,7170752.912863357,4328.773598106303,900.0,315.0,151.3297416770636,23040.0,1641.7051508097848,1440.0,3987556.6576781655,60.0,0.0196687374332015,186636.1400236972,674.8955595282978,1641.7051508097848,1432.0,7180.881497996755,6370.0,440417.35987149336,2170.0,67223.63288068018,1500.0,38377.0689464525,49251.29218403943,102601.624240663,0.0708867332037974,0.0706122691774079,0.0706768131821687,3000,12.0,409.0,59.566970600393134
15205643,10.0,0,15205453,20,,0.0,0.0,1679219.5731988326,1340570.4865418738,3019790.0597407063,4706.229122940765,360.0,217.0,2330.815379102256,6420.0,99670.21701525962,180.0,63492.10192226558,1440.0,0.0037850986820216,117688.7661542535,89957.78880684503,306916.3229976685,2023.0,7180.881497996755,6370.0,440417.35987149336,2170.0,67223.63288068018,1500.0,45387.120884099815,49251.29218403943,102601.624240663,0.0701247214848743,0.0704314756420099,0.0709720242636368,3000,47.0,577.0,49.3052298561227
15206072,10.0,0,15205882,20,15206072.0,212693.35741866383,0.0,3379222.127534727,7604.856009811508,3386826.9835445387,2039.3209699268543,3720.0,429.0,139.795290006344,121740.0,4706.229122940765,360.0,2330.815379102256,6420.0,0.0039747715825708,232923.82595202528,121943.81756120831,117688.7661542535,2452.0,7180.881497996755,6370.0,440417.35987149336,2170.0,67223.63288068018,1500.0,49189.32974279583,49251.29218403943,102601.624240663,0.0706861398261721,0.0706436509074103,0.0701247214848743,3000,59.0,687.0,55.630500886206036
15206568,10.0,0,15206378,20,15206568.0,9816.776691633448,0.0,1474182.8111842277,14096.100649239075,1488278.9118334667,5571259.742226082,60.0,241.0,528956.5379242533,4500.0,639.1772164940979,13860.0,2039.3209699268543,3720.0,0.0063852939845542,384601.5034746303,433300.772751964,4122.016613152803,2948.0,7180.881497996755,6370.0,440417.35987149336,2170.0,67223.63288068018,1500.0,50754.94911519395,49251.29218403943,102601.624240663,0.0702143394145523,0.0701990223468142,0.0704664765198594,3000,25.0,812.0,36.32806524339424
15206889,10.0,0,15206699,20,15206889.0,25297.47025831781,0.0,715951.0583118165,7253.577262162762,723204.6355739794,4749.920899741505,2760.0,321.0,19502.0416021847,2760.0,5571259.742226082,60.0,528956.5379242533,4500.0,0.0033739423290189,4749.920899741505,64858.98027797972,384601.5034746303,3269.0,7180.881497996755,6370.0,440417.35987149336,2170.0,67223.63288068018,1500.0,51965.22178093447,49251.29218403943,102601.624240663,0.0703839845355179,0.0703206497346297,0.0702143394145523,3000,32.0,871.0,28.373311654515476
15207163,10.0,0,15206973,20,15207163.0,75823.33323360741,126561.59239741311,1701362.322206742,126561.59239741311,1827923.9146041556,311158.64423795,3240.0,274.0,20124.37138661416,13620.0,4749.920899741505,2760.0,19502.0416021847,2760.0,0.0855163839304715,311158.64423795,9125.98288292564,4749.920899741505,3543.0,7180.881497996755,6370.0,440417.35987149336,2170.0,67223.63288068018,1500.0,50732.95842590107,49251.29218403943,102601.624240663,0.0705016216399075,0.0702572480672,0.0703839845355179,3000,5.0,921.0,30.588152522449306
15208186,10.0,0,15207996,20,15208186.0,3848830.2327275774,0.0,13871082.236222804,12896341.564058904,26767423.80028171,5617470.287095797,60.0,220.0,148.63065353877673,1020.0,9889.280118527444,1380.0,3175.751173559536,4860.0,0.0073976955655128,5617470.287095797,148.63065353877673,113636.06161564056,394.0,1287.8771752402115,4840.0,4004.586578558927,4840.0,27936.94217977113,1610.0,41478.68455122677,112486.061822234,58628.17575193795,0.0710992791298276,0.0711008744530315,0.0711328457419527,3000,20.0,145.0,93.71335504243322
15208431,10.0,0,15208244,20,15208431.0,170102.67689549967,0.0,2409829.277235849,0.0,2409829.277235849,12516.534102827622,5760.0,332.0,5617470.287095797,60.0,148.63065353877673,1020.0,9889.280118527444,1380.0,0.0018459425567834,208782.2008720225,5617470.287095797,148.63065353877673,642.0,1287.8771752402115,4840.0,4004.586578558927,4840.0,27936.94217977113,1610.0,124529.28652034784,112486.061822234,58628.17575193795,0.0706686943944909,0.0710992791298276,0.0711008744530315,3000,71.0,280.0,93.00488618550223
15208738,10.0,0,15208552,20,15208738.0,170123.14626024634,0.0,3700272.4535928136,699466.972706534,4399739.426299348,1165.270243617372,3360.0,98.0,231060.5568209552,1680.0,2818.1394212919568,4080.0,12516.534102827622,5760.0,0.007710877932105,201085.84713653493,316197.688153473,2818.1394212919568,739.0,13801.049869977678,4200.0,1287.8771752402115,4840.0,4004.586578558927,4840.0,62733.54413864404,120909.71360631625,112486.061822234,0.0698911618837408,0.0700285440186784,0.0708196654151627,3000,37.0,373.0,32.08606309122541
15209061,10.0,0,15208871,20,15209061.0,618509.3876232612,0.0,7675638.353248181,2668147.642133147,10343785.995381327,1217.5561025868724,21000.0,349.0,1165.270243617372,3360.0,231060.5568209552,1680.0,2818.1394212919568,4080.0,0.0054385370631414,89225.79333594556,201085.84713653493,316197.688153473,115.0,1051.9364358796156,5070.0,869.9385223104068,2450.0,2024.4559947507428,1400.0,45902.84315091575,39597.96324689677,35590.99695670738,0.0698290872286479,0.0698911618837408,0.0700285440186784,3000,58.0,94.0,31.79485096373314
15209323,10.0,0,15209136,20,15209323.0,5987.8436486526325,0.0,8237217.074606312,76441.45451119564,8313658.529117508,61448.65006677372,6960.0,584.0,1217.5561025868724,21000.0,1165.270243617372,3360.0,231060.5568209552,1680.0,0.0041790347230538,160564.48777646592,89225.79333594556,201085.84713653493,380.0,1051.9364358796156,5070.0,869.9385223104068,2450.0,2024.4559947507428,1400.0,75165.22731425984,39597.96324689677,35590.99695670738,0.0693043252004427,0.0698290872286479,0.0698911618837408,3000,54.0,198.0,27.94818245131389
15210128,10.0,0,15209938,20,15210128.0,13611.6628198407,0.0,1551940.7702430272,46.20345034238612,1551986.9736933697,63406.20605155194,1680.0,1067.0,61448.65006677372,6960.0,1217.5561025868724,21000.0,1165.270243617372,3360.0,0.0023734158691717,71956.10033417663,160564.48777646592,89225.79333594556,1144.0,4157923.305047216,10.0,1051.9364358796156,5070.0,869.9385223104068,2450.0,39277.13009907815,102428.0928190713,39597.96324689677,0.0693853405446345,0.0693043252004427,0.0698290872286479,3000,86.0,415.0,88.10602797987066
15210546,10.0,0,15210370,20,15210546.0,10853.56996934794,0.0,763583.7887390212,5623.545098783384,769207.3338378045,875.9330328257884,13860.0,126.0,9054.199168831829,13860.0,76050.72399357762,6960.0,63406.20605155194,1680.0,0.0020120965793315,875.9330328257884,9054.199168831829,85369.63862382145,1147.0,20168.01829982835,1010.0,4157923.305047216,10.0,1051.9364358796156,5070.0,17287.837304212346,38691.92225718565,102428.0928190713,0.0693932875896793,0.0694154022538524,0.069434605739102,3000,9.0,500.0,5.245854019789254
15210743,10.0,0,15210555,20,15210743.0,51111.97437570778,0.0,2768354.4655291745,2747353.0334502,5515707.498979375,136459.0467537666,600.0,254.0,875.9330328257884,13860.0,9054.199168831829,13860.0,76050.72399357762,6960.0,0.0,71041.295926275,875.9330328257884,9054.199168831829,130.0,10365179.963349564,10.0,539.0971748232522,720.0,20168.01829982835,1010.0,14827.014632090966,773341.811539593,14790.14302308569,0.0693947387318315,0.0693932875896793,0.0694154022538524,3000,4.0,51.0,3.412162848809497
15211002,10.0,0,15210812,20,,0.0,0.0,524147.0405961351,0.0,524147.0405961351,52095.35084624882,3600.0,442.0,136459.0467537666,600.0,875.9330328257884,13860.0,9054.199168831829,13860.0,0.0091274227605188,170179.5112136735,71041.295926275,875.9330328257884,257.0,26445058.370464403,10.0,3089.026647214204,3080.0,10365179.963349564,10.0,43261.327421418784,676146.6591841634,14827.014632090966,0.0697329381935746,0.0693947387318315,0.0693932875896793,3000,21.0,85.0,8.70685000048975
15211262,10.0,0,15211072,20,,0.0,0.0,2525569.4707978186,2108996.5018784814,4634565.9726763,8414.495107582894,4620.0,517.0,52095.35084624882,3600.0,136459.0467537666,600.0,875.9330328257884,13860.0,0.0114983555626752,17978.3899260261,170179.5112136735,71041.295926275,517.0,26445058.370464403,10.0,3089.026647214204,3080.0,10365179.963349564,10.0,32563.603243768222,676146.6591841634,14827.014632090966,0.0700972590702599,0.0697329381935746,0.0693947387318315,3000,22.0,135.0,24.380897430278907
15211490,10.0,0,15211309,20,15211490.0,14785.776939758383,0.0,1712597.3250760825,0.0,1712597.3250760825,145320.54726941703,2820.0,497.0,8414.495107582894,4620.0,52095.35084624882,3600.0,136459.0467537666,600.0,0.0065260583366844,204937.9135588998,17978.3899260261,170179.5112136735,754.0,26445058.370464403,10.0,3089.026647214204,3080.0,10365179.963349564,10.0,36774.15843367635,676146.6591841634,14827.014632090966,0.0700634284946866,0.0700972590702599,0.0697329381935746,3000,31.0,197.0,28.89349783022544
15211929,10.0,0,15211739,20,,0.0,0.0,4704652.578124652,723249.5914653746,5427902.169590026,10064.05322535395,5820.0,667.0,145320.54726941703,2820.0,8414.495107582894,4620.0,52095.35084624882,3600.0,0.0056878120841074,226236.00667527187,204937.9135588998,17978.3899260261,1006.0,5182.540146950745,1380.0,26445058.370464403,10.0,3089.026647214204,3080.0,57729.38471083205,39849.0723354479,676146.6591841634,0.0698541383155538,0.0700634284946866,0.0700972590702599,3000,19.0,261.0,46.43504541607476
15212494,10.0,0,15212304,20,15212494.0,256865.85159095036,0.0,1873439.0440798476,1030326.0141737392,2903765.0582535863,430.0631523224061,3480.0,565.0,22520.55865601119,8160.0,10064.05322535395,5820.0,145320.54726941703,2820.0,0.0096144842752421,430.0631523224061,240076.50056752708,226236.00667527187,1571.0,5182.540146950745,1380.0,26445058.370464403,10.0,3089.026647214204,3080.0,82671.16861540481,39849.0723354479,676146.6591841634,0.0696787462907694,0.069588116456995,0.0698541383155538,3000,17.0,377.0,43.963771504563205
15212766,10.0,0,15212576,20,15212766.0,118495.57047463242,109358.14142096236,1866492.8795141329,695916.7711507939,2562409.6506649265,2146288.6472169138,1560.0,305.0,430.0631523224061,3480.0,22520.55865601119,8160.0,10064.05322535395,5820.0,0.0039809804496754,340687.48149026907,430.0631523224061,240076.50056752708,1843.0,5182.540146950745,1380.0,26445058.370464403,10.0,3089.026647214204,3080.0,75736.04252859195,39849.0723354479,676146.6591841634,0.0695957967757885,0.0696787462907694,0.069588116456995,3000,22.0,424.0,34.813108570304195
15213006,10.0,0,15212816,20,,0.0,0.0,1187196.5011866586,0.0,1187196.5011866586,55783.39211599876,1500.0,512.0,2146288.6472169138,1560.0,430.0631523224061,3480.0,22520.55865601119,8160.0,0.0037419811667088,93962.52040834908,340687.48149026907,430.0631523224061,2083.0,5182.540146950745,1380.0,26445058.370464403,10.0,3089.026647214204,3080.0,74401.85053222558,39849.0723354479,676146.6591841634,0.0695810450887598,0.0695957967757885,0.0696787462907694,3000,20.0,461.0,43.766673977954675
15213341,10.0,0,15213151,20,,0.0,0.0,501743.3818180098,565855.045005516,1067598.426823526,2186537.572394273,2160.0,117.0,30443.47811852351,60.0,31657.408028011327,13860.0,55783.39211599876,1500.0,0.0014564934727748,410056.1376859564,35778.6609998585,31657.408028011327,2418.0,5182.540146950745,1380.0,26445058.370464403,10.0,3089.026647214204,3080.0,70932.33443746585,39849.0723354479,676146.6591841634,0.0693049076902801,0.06932171429093,0.0694091486638407,3000,14.0,504.0,17.813296018537617
15214305,10.0,0,15214115,20,15214305.0,13853.403276998302,0.0,1429387.3643909616,59851.12856762549,1489238.4929585871,2426.9775103288,1380.0,1015.0,2186537.572394273,2160.0,30443.47811852351,60.0,31657.408028011327,13860.0,0.0024343480781367,232004.42206514304,410056.1376859564,35778.6609998585,2685.0,755.3360875728597,9160.0,5182.540146950745,1380.0,26445058.370464403,10.0,97232.7670961147,70739.30680545254,39849.0723354479,0.0685283327519506,0.0693049076902801,0.06932171429093,3000,98.0,731.0,148.99454535844325
15214585,10.0,0,15214395,20,15214585.0,56828.28319831651,0.0,5503662.355603371,2648306.9477669424,8151969.303370314,27.72312637834541,3000.0,1244.0,2426.9775103288,1380.0,2186537.572394273,2160.0,30443.47811852351,60.0,0.0030391439934485,163948.8325508389,232004.42206514304,410056.1376859564,2965.0,755.3360875728597,9160.0,5182.540146950745,1380.0,26445058.370464403,10.0,88925.15236071558,70739.30680545254,39849.0723354479,0.0677379751357151,0.0685283327519506,0.0693049076902801,3000,117.0,807.0,289.1969815406976
15215862,10.0,0,15215672,20,15215862.0,1002.362549866545,23246.63538340974,2868922.849326304,1802681.3948239416,4671604.244150246,38771.53569491255,1620.0,1277.0,829229.4073785293,2700.0,27.72312637834541,3000.0,2426.9775103288,1380.0,0.0038182169225077,38771.53569491255,150713.26490924828,163948.8325508389,4242.0,755.3360875728597,9160.0,5182.540146950745,1380.0,26445058.370464403,10.0,88461.33914179474,70739.30680545254,39849.0723354479,0.067641009788335,0.06734059164322,0.0677379751357151,3000,101.0,1140.0,162.45145577153176
15216118,10.0,0,15215929,20,15216118.0,85776.93919101052,0.0,1459336.9651789952,0.0,1459336.9651789952,274458.67503928905,8100.0,264.0,38771.53569491255,1620.0,829229.4073785293,2700.0,27.72312637834541,3000.0,0.0025750314296541,129821.25436645192,38771.53569491255,150713.26490924828,4499.0,755.3360875728597,9160.0,5182.540146950745,1380.0,26445058.370464403,10.0,87290.32691094108,70739.30680545254,39849.0723354479,0.0677182560208616,0.067641009788335,0.06734059164322,3000,91.0,1183.0,25.19275992119134
15216593,10.0,0,15216412,20,15216593.0,1346.2124975611673,0.0,1194098.0766192642,1935702.668814618,3129800.7454338823,45540.48130372514,5040.0,119.0,1406.8283182856762,13860.0,152785.71416769325,5100.0,25903652.803017195,60.0,0.0015811232568105,53142.26862780838,1406.8283182856762,152785.71416769325,2973.0,7534.39420439786,2990.0,755.3360875728597,9160.0,5182.540146950745,1380.0,40795.209510276974,86772.70438926017,70739.30680545254,0.0673318964503345,0.0675085045245507,0.0675154172451556,3000,6.0,1081.0,10.827488871872898
15217639,10.0,0,15217456,20,15217639.0,51636.26794766743,0.0,948020.8064994832,178823.23404159225,1126844.0405410754,2478.5946716000926,7680.0,203.0,16178.532263438692,12420.0,6298.658037525961,3000.0,349699.6709776826,2040.0,0.0014912079093597,51115.60675678592,16178.532263438692,6298.658037525961,883.0,1045.1844477031198,2450.0,6144.487380984666,5070.0,7534.39420439786,2990.0,25994.48478429452,43036.97885561064,38982.72209228169,0.0672284675892235,0.0672345736322159,0.0671056416553194,3000,11.0,266.0,9.665463200463321
15217966,10.0,0,15217778,20,15217966.0,281782.90254062554,0.0,4478254.951129023,2652243.4191667605,7130498.370295784,115.28255064443437,4020.0,444.0,2478.5946716000926,7680.0,16178.532263438692,12420.0,6298.658037525961,3000.0,0.0128623860309166,223236.3738205189,51115.60675678592,16178.532263438692,588.0,616.3489617759308,2170.0,1045.1844477031198,2450.0,6144.487380984666,5070.0,116146.12585173293,25220.82998612862,43036.97885561064,0.0670365934078949,0.0672284675892235,0.0672345736322159,3000,14.0,238.0,21.49797079768296
15218464,10.0,0,15218283,20,15218464.0,232473.05224830043,139093.68850067924,3083136.3628000407,834968.0889610192,3918104.45176106,9149.19857827794,3300.0,827.0,115.28255064443437,4020.0,2478.5946716000926,7680.0,16178.532263438692,12420.0,0.0056030331697382,144903.77248894025,223236.3738205189,51115.60675678592,115.0,20573.62050084589,1510.0,322086.4375011376,2170.0,3060.048402901072,1010.0,8442.928065203265,50921.18765277678,76835.68482551523,0.0666593488415733,0.0670365934078949,0.0672284675892235,3000,58.0,165.0,69.14917517137306
15218714,10.0,0,15218524,20,15218714.0,677007.5588948587,0.0,2938631.718561304,550502.1861656199,3489133.9047269234,66125.98204725263,1920.0,746.0,9149.19857827794,3300.0,115.28255064443437,4020.0,2478.5946716000926,7680.0,0.0053039824932531,103356.90732620432,144903.77248894025,223236.3738205189,291.0,42762.28925881539,770.0,20573.62050084589,1510.0,322086.4375011376,2170.0,57842.82437915569,47976.055197750335,50921.18765277678,0.0662275787715488,0.0666593488415733,0.0670365934078949,3000,62.0,86.0,90.87386771831171
15219283,9.0,0,15219098,20,,0.0,0.0,705748.5512265888,325836.4439050916,1031584.9951316804,1232.5054762396092,1500.0,182.0,2336583.539097019,60.0,6234089.741169735,300.0,817.614510209647,14100.0,0.0077966171512977,100383.70658791928,879164.8187760966,6234089.741169735,804.0,37732.72008253556,910.0,42762.28925881539,770.0,20573.62050084589,1510.0,54632.848812955264,69967.48039214834,47976.055197750335,0.065964152677333,0.0660975189499638,0.0660911400990816,3000,9.0,173.0,16.056434548417588
15219697,10.0,0,15219507,20,15219697.0,2639.411378953677,0.0,1025289.4940930456,0.0,1025289.4940930456,3146041.0434227823,7800.0,101.0,1369.4756449524268,11700.0,3630.6688119970254,13860.0,1232.5054762396092,1500.0,0.0033513758007147,3146041.0434227823,1369.4756449524268,54911.18545284812,363.0,499972.2182368297,2530.0,1312.532052933136,1400.0,37732.72008253556,910.0,51780.49768100574,57546.988705082615,52811.929950380014,0.0657702331906924,0.0660410714285714,0.065956280829922,3000,8.0,84.0,42.306097149005744
15220108,10.0,0,15219925,20,15220108.0,341422.74807763274,0.0,1634813.1913050814,688998.0275554834,2323811.2188605648,6021.984252213977,3060.0,420.0,3146041.0434227823,7800.0,1369.4756449524268,11700.0,3630.6688119970254,13860.0,0.0050982098507832,103452.42568758586,3146041.0434227823,1369.4756449524268,781.0,499972.2182368297,2530.0,1312.532052933136,1400.0,37732.72008253556,910.0,40936.18846272793,57546.988705082615,52811.929950380014,0.0652791058279489,0.0657702331906924,0.0660410714285714,3000,29.0,163.0,39.36763056996564
15221313,10.0,0,15221124,20,15221313.0,340163.95706113015,0.0,3657806.5872648577,3849124.077669588,7506930.664934445,730488.5470320744,2520.0,1617.0,6021.984252213977,3060.0,3146041.0434227823,7800.0,1369.4756449524268,11700.0,0.0035402333056423,152852.96904176535,103452.42568758586,3146041.0434227823,753.0,95.053149940389,2510.0,17463.43560909055,360.0,1045165.367415898,600.0,80923.88718653288,59656.517368997454,55639.268456178426,0.0655023435958318,0.0652791058279489,0.0657702331906924,3000,143.0,352.0,75.43267363872806
15221583,10.0,0,15221395,20,15221583.0,71895.52510481418,132123.71129041893,2660087.4744869103,407791.0816651764,3067878.5561520867,5672.909853863303,13860.0,1470.0,730488.5470320744,2520.0,6021.984252213977,3060.0,3146041.0434227823,7800.0,0.0041349074387432,81970.93938071578,152852.96904176535,103452.42568758586,370.0,65567.75912425303,570.0,95.053149940389,2510.0,17463.43560909055,360.0,75989.22758625378,74998.9560837179,59656.517368997454,0.0682729620553306,0.0655023435958318,0.0652791058279489,3000,194.0,354.0,57.792059718131256
15221835,10.0,0,15221645,20,15221835.0,735274.6158169123,0.0,1973885.4383552447,1286003.3270196384,3259888.765374883,2418.695976026476,3660.0,521.0,5672.909853863303,13860.0,730488.5470320744,2520.0,6021.984252213977,3060.0,0.0036326427775036,67224.50915223034,81970.93938071578,152852.96904176535,452.0,5748.966775734087,20.0,65567.75912425303,570.0,95.053149940389,2510.0,35999.77575484425,66116.33950343326,74998.9560837179,0.067986072196332,0.0682729620553306,0.0655023435958318,3000,180.0,221.0,61.6147562539816
15223459,10.0,0,15223271,20,15223459.0,77619.34811440669,213465.1080823725,2104494.2376805027,908046.1998335884,3012540.437514091,75007.83203580957,13800.0,1626.0,6771.59544565432,3300.0,2418.695976026476,3660.0,5672.909853863303,13860.0,0.0013817797589995,75007.83203580957,87326.480536082,67224.50915223034,1778.0,673.1866043528411,2450.0,5748.966775734087,20.0,65567.75912425303,570.0,46669.179625057375,53291.758819214665,66116.33950343326,0.0686665657412695,0.0683850628598087,0.067986072196332,3000,110.0,553.0,47.10486456773103
15223818,10.0,0,15223631,20,15223818.0,274360.3123997227,148561.9951771966,1181001.4837634647,148561.9951771966,1329563.4789406613,6928.66183450195,9180.0,114.0,15512.304765507748,7500.0,1155.8926752921743,5220.0,2603.6185312148023,780.0,0.0021859577917179,96160.27044284156,15512.304765507748,1155.8926752921743,262.0,100716.6191692996,2240.0,19316680.725401223,10.0,673.1866043528411,2450.0,699.1356194593903,36983.35682182735,137673.03511640886,0.0683772395157579,0.0684202554167852,0.068536566653246,3000,11.0,276.0,5.033357490750446
15224955,10.0,0,15224768,20,15224955.0,2429551.641332436,0.0,8615201.626069393,2482565.90167874,11097767.527748132,305.084907527056,6660.0,159.0,10723.533129523368,6180.0,50102.73282839634,1980.0,27.29507347496984,13860.0,0.0043146284881307,61782.70733624152,183335.573960751,120527.00904981369,686.0,243.44249360021809,6840.0,11226.2729163943,4320.0,1338.7796055922784,5110.0,46090.921955844125,24799.459249807565,4003.683294922312,0.0691184442890453,0.0691647366855869,0.068996855191159,3000,33.0,204.0,33.12621894709353
15225309,10.0,0,15225119,20,15225309.0,10004.237561377076,0.0,2023736.1946464048,0.0,2023736.1946464048,2260.764351236776,1320.0,491.0,305.084907527056,6660.0,10723.533129523368,6180.0,50102.73282839634,1980.0,0.0029407704719465,95570.25638576833,61782.70733624152,183335.573960751,214.0,31514442.34280889,10.0,66815.60797240128,370.0,243.44249360021809,6840.0,9724.891007358778,466101.2514677845,46646.57778407924,0.0694669694277137,0.0691184442890453,0.0691647366855869,3000,53.0,320.0,45.42079910202983
15225892,10.0,0,15225702,20,15225892.0,62205.78260180281,0.0,5131035.479844107,5275754.906222875,10406790.386066984,1521378.612354866,1620.0,583.0,8844.810605988823,7380.0,2260.764351236776,1320.0,305.084907527056,6660.0,0.0029290424269525,279300.26718728687,91558.61573079215,95570.25638576833,797.0,31514442.34280889,10.0,66815.60797240128,370.0,243.44249360021809,6840.0,60249.23451203539,466101.2514677845,46646.57778407924,0.0692463133974859,0.0697135838807934,0.0694669694277137,3000,76.0,443.0,33.251089701645796
15226208,10.0,0,15226033,20,15226208.0,251921.23036047808,0.0,10633645.318386428,2527917.543733344,13161562.862119772,1543512.7171837513,60.0,331.0,13721.14753348837,6900.0,1521378.612354866,1620.0,8844.810605988823,7380.0,0.0034014546472675,253855.3359229578,150263.24654394615,279300.26718728687,926.0,1634.5068035067695,40.0,31514442.34280889,10.0,66815.60797240128,370.0,110783.23176740763,59957.20546418011,466101.2514677845,0.0701527953236376,0.0691528168380643,0.0692463133974859,3000,73.0,340.0,65.48454629099005
15226556,10.0,0,15226366,20,15226556.0,191886.6699381052,0.0,7146398.46044151,1138781.2370058026,8285179.697447313,8710.829235710426,1620.0,425.0,1543512.7171837513,60.0,13721.14753348837,6900.0,1521378.612354866,1620.0,0.0028318182391908,147862.2379452623,253855.3359229578,150263.24654394615,188.0,70675.5267111677,3685.0,13168.851162189252,3280.0,350724.27602106624,2170.0,49013.699201067706,65530.66013215786,120464.821787488,0.0703206705617114,0.0701527953236376,0.0691528168380643,3000,104.0,113.0,65.79462729228564
15226818,10.0,0,15226628,20,15226818.0,22239.828567276352,0.0,1893522.413051023,2932592.9108636184,4826115.3239146415,1011.0761549413916,1774440.0,595.0,8710.829235710426,1620.0,1543512.7171837513,60.0,13721.14753348837,6900.0,0.0029175513651942,130468.47354474712,147862.2379452623,253855.3359229578,450.0,70675.5267111677,3685.0,13168.851162189252,3280.0,350724.27602106624,2170.0,79182.43950778914,65530.66013215786,120464.821787488,0.0705267871838317,0.0703206705617114,0.0701527953236376,3000,84.0,197.0,83.08492611053137
15227661,3.0,0,15227478,20,15227661.0,262395.1776583692,110330.16022639888,2865172.6678532315,1803195.2404815431,4668367.908334775,7370.188381007819,5940.0,145.0,32084.713834196995,1620.0,951.5980235486536,5760.0,20472.231094437146,1380.0,0.0098008352608163,74773.87697024948,32084.713834196995,951.5980235486536,1300.0,70675.5267111677,3685.0,13168.851162189252,3280.0,350724.27602106624,2170.0,61443.72695623192,65530.66013215786,120464.821787488,0.0712604227130447,0.071082135172946,0.0711438408738298,3000,12.0,418.0,31.299719931920254
15227919,10.0,0,15227729,20,15227919.0,131714.45893848006,0.0,1811827.3971633173,0.0,1811827.3971633173,189712.70744909247,4800.0,251.0,1578.9085404749983,4740.0,7370.188381007819,5940.0,32084.713834196995,1620.0,0.0048493205820112,189712.70744909247,149306.9003817659,74773.87697024948,1448.0,21205.514915025866,2370.0,70675.5267111677,3685.0,13168.851162189252,3280.0,59928.56259802551,60219.31201592863,65530.66013215786,0.0708641935729825,0.0708751571525038,0.0712604227130447,3000,31.0,480.0,49.97626635228105
