id,timestamp,amount0,amount1,amountUSD,pool,transaction_type
0xfddbac6bef7e241b31350f9bc7dd3110945dc3d4b03506add12bb63f8e337a94#656645,1687267331,-1.11572822,17.324687523735953433,29970.44400351941826148663458752379,500,swaps
0x2af09f04bbad9bd14779936bbb2f259db7844f662f78e8c6adb4909f5b0fe5b7#656644,1687267211,0.00408759,-0.063404604127612008,109.7425911263204254748724526016738,500,swaps
0xe4e7a53c6ee365c58627f00cf1b83e734afe19cd53308f4a9aaa4c1ac2c8e54c#656643,1687267103,-0.36179327,5.6175,9718.13742774621261119790917959255,500,swaps
0x8df8db3f23a131cccdb3f704f225e0a6e10794fae7b93bd81e63afa44467020f#656642,1687266959,-3.69771927,57.404920826884532342,99316.80949829605052757488649607555,500,swaps
0xf892b64ca09578cfe8a1f75d24fd29e89a939adeb7ebae2bd27427af97ebbe64#656641,1687266839,-1.60372864,24.8919,43070.07913287425983742133928093344,500,swaps
0x36e132720c83814134dbb76f5633bb1e80d9bbf5c77d59496b302ad80de8a3d0#656640,1687266767,-0.36839332,5.7175,9893.2766695569244683459214018277,500,swaps
0x8c2e38ba3bc401d5930477b1260f91bd8a6ef1b1a18f72a9b029db52d3758cc8#656639,1687266695,-1.60326162,24.8809,43054.28955685168310698326793150093,500,swaps
0x256716a30459288b82be2b29f70c4fce60dc14361376bfe96118725ab47d6ab8#656638,1687266467,-0.36200454,5.6175,9720.972797724912633040488496374655,500,swaps
0xe87dce86243db08651a3f2489b066c518c89427e95c01e66d3b9fa5c04f7c441#656637,1687266407,-2.88879138,44.82200524324491264,77568.41159753283181309245932653055,500,swaps
0xf8f55361742b89b65aead35b214c8b20bf9174e7bd8cfacb7756db89af5ba762#656636,1687266395,4.00963172,-62.153237649203344381,107613.1287355880008315953106460495,500,swaps
0xd80d6eabbea1061cf03714071cf68a00d8d7fc88de5f83cd0c7fde383930f5e0#656635,1687266251,4,-62.022913829871785173,107371.0535745673488101910104693057,500,swaps
0x730a65736cb19916f812546f93678843cb3b6d8a2bdb0471661058aac979eb43#656634,1687266239,-1.03447474,16.058155909712355507,27783.63071634082302129852761463287,500,swaps
0x865b01ae5bfb5af1beae8e462402cf59fe95bd0d22c6388ff2eaba5fd60aff1c#656633,1687265867,-1.0344821,16.057,27782.70303385420492148256934550223,500,swaps
0x35f771fcb845e6103300a414da62f1fd9414fda68886e771a3bfceac5ad10447#656632,1687265783,0.44704373,-6.931819847369069145,11999.94814584438788257452550120994,500,swaps
0x45bb63a59aaadd1ee9487b0d351d84a40c8103eb1c049acc3dfa156b6bf06560#656631,1687265735,-0.74406677,11.548847574357309091,19982.78787555368537630201393683156,500,swaps
0x396dc64f8477e81e1833a8799c62a900cfa10f2d2b0dc8f2d3a27879b12ae4b6#656630,1687265675,0.00385838,-0.059825308853116381,103.5680274589596191961673233122734,500,swaps
0xa9dcff9c75504c79690e0b08001741d280d0d0721b88c37e0c04362e583ca001#656629,1687265507,0.18458616,-2.862083426030290059,4954.729811690139805650610273260503,500,swaps
0x74c836f8bc14d089e8fe783af416d5264dd68f3a3ec9c2e5429e0cc2b55d2f46#656628,1687265483,-1.03457254,16.057,27783.82301775904162772334528312024,500,swaps
0x7cd85a3a9fcee033eae6d8c5cdd74cd7e5fd84c063f13e8f1b21cb69a643b7ff#656627,1687265471,0.95737001,-14.843885097922110928,25697.62373855875203894174201055152,500,swaps
0x7a26e6df1ce9f9aac980a4fba1b53a6300573a285f2497e2bd538e61a9943f35#656626,1687265459,2.89089767,-44.829546584354922714,77602.8729234642947862018075285019,500,swaps
0x66fe8a2b3cb9022706762f0089da0537f12746fac5f4cc0e326641b75396a1b2#656625,1687265423,0.00771687,-0.119679791905639322,207.1614004430870801435979854159255,500,swaps
0x7ebec4909cb245b0a5eb207b29bff4d70f5b3b8cab8c20c91fd6335af4b643b8#656624,1687265219,-1.03434952,16.057,27780.73431502099233450983788402332,500,swaps
0xff1c5a2b8fb0663872be5a7d85e82dc0ef718bd8a55ee87c7d26ab2eb419e5f8#656623,1687265111,-0.718915,11.159520167711783498,19308.09303799603642583281836858467,500,swaps
0x303448144c5c8bf2a18ae923b45cf870ae8abbd25235f501d5a53674ca0f8501#656622,1687265087,0.06498559,-1.007719664356482475,1744.440535275423091504719516593432,500,swaps
0x26bfc635596b1b12d87f3b744dfa8d3272bf389826de7aa4d983a9766ce94c9b#656621,1687264955,-0.258,4.004733486223440556,6929.062966168160293597738535808015,500,swaps
0x5bb934de546ef44186b87ab1f3adad278dc25cc69c5ce29fb05f21dc08b02697#656620,1687264847,-1.03450347,16.057,27782.80960671950424334963117926293,500,swaps
0xfcf0fe44ee66c8c1ee12c867bec8a4260d55885913372960099972acc9a698a8#656619,1687264799,0.00643072,-0.099710356623103943,172.614727721379054915207550707176,500,swaps
0x3673a576e65934e5222bc9abd667e9ffad21d342362c71df9169a9c80382fdcc#656618,1687264787,0.02469038,-0.382832842943399783,662.744823225849334922563356650352,500,swaps
0x44654938913a74464a96cbc04ddc00a446668e86b87e8baa87c9cafca1492d22#656616,1687264667,1.00238733,-15.54256677023812759,26906.48821635171243229802518470746,500,swaps
0x0f6e70accb2b08e220b91dc4e3d6972c1ee6be37c6f233c95afddf56d3f1bc27#656617,1687264667,-0.34232241,5.313075275833005104,9193.239562337557915464431942917685,500,swaps
0xd6c7a0a40381aac303db97c77589f82b061a35f9fe5317aca516ab32c4a03713#656615,1687264655,-0.00000644,0.0001,0.1729899721032626144087388601021339,500,swaps
0x5352271532e6652352dd06d4c2a47ee90f236973c70317466cc3ac4e938fa07c#656614,1687264619,-0.12885281,2,3460.508173221935455458158365163173,500,swaps
0xb4b3bb6dfce44305ca37f299ecb533233eda62044242eae31b56dee8aa12d0bb#656613,1687264607,-1.001,15.536435717359740752,26882.56249742420317020867565276758,500,swaps
0x462b281e1bd13fe5dc355c64e69423d817705dc6f6616c288c94530e9215e561#656612,1687264535,-1.03462004,16.057,27784.35246626031778169645510449946,500,swaps
0x8f41813ffdf42c86ed763b6d127935a799ee448a9650625c7e69939a6b193b77#656611,1687264475,0.29980708,-4.648135613031859453,8047.07246792179016041288457681477,500,swaps
0xf85ae9bf6927108efc80ce3e284d161ceb78726a5ed8bc71a9fb72099dd1d0fb#656610,1687264331,0.00643073,-0.099701561273223841,172.6071144550872561644674083258108,500,swaps
0x9de2cd792200811096c853fda0a8db7bd6e2b0db4c9f5dbef79f0bcb95e5f366#656609,1687264307,-0.07087896,1.1,1903.411075021981480475434040743438,500,swaps
0x0c064da5d352406b7008ec830e7d18fc285ab4e097a5da65995f32a6570d1250#656608,1687264295,-0.18839752,2.923790218047791977,5059.274869136910088291455873133485,500,swaps
0xf8bb4bf7e155eb4b5568f0dc1ce82996c2f398a4e126782901dd6590b8d630fa#656607,1687264199,-0.07657546,1.188382494702995011,2056.366446835446235875773021854444,500,swaps
0xb2e9fd8a1e0c210ce0ae229770602ee101e333a7412c12debd6bc6e82c555ff3#656605,1687264163,5.4977056,-85.257951126940754148,147582.7895461206995570182902780854,500,swaps
0x0cc7daad29efe548d0bd2402a22a226c57bb5d5e65580fb356acd12fc0efdbb3#656606,1687264163,0.94088456,-14.587568307629737585,25254.40537638606333798962666291216,500,swaps
0xbf4ebfd3b197993980bd0bf0bae6269db94fbcdb11172c4cc0574b5cb8a5ce2b#656603,1687264031,2.03998173,-31.644873607086164061,54769.9524273353415467444920110324,500,swaps
0x712d7c1eeb8419db932fd790bad3dd5c5ebcb764c23d414af8cf3f1c93b952cb#656604,1687264031,-0.04268266,0.662719633956530414,1146.484800991623888516952852451579,500,swaps
0x6774b1e62843277bcba2dda06b30245a89f3684a43e3485b09db56d37575db74#656602,1687263959,-1.48973033,23.132803801974009151,40017.10140449562688666486702659743,500,swaps
0x45b6f03a748a2b7793cc74152e6170111116b3846b384ce73c0c4069b26ec8ae#656601,1687263899,-1.03412549,16.056539363713015,27777.31349713098207395183120046496,500,swaps
0x23c587423de4cb24f3aaa0bb9e4df2fe7ad80d86d1ebce6687c741761dad9d49#656600,1687263791,-1.03420728,16.056539363713015,27778.41114968374077043032713202545,500,swaps
0xdfe6da9375551adde872455b8c94c43c82482e27e726a537c94fabffb3b5adaa#656599,1687263407,-1.09506505,17,29411.91614135832095321871163190556,500,swaps
0x91a38dd4f36cab13142cf39da735bdb8eeaa27e556764170911019c6d9827ec6#656597,1687263335,-4,62.085438173527617797,107424.6001241914849247580146335294,500,swaps
0x4af63d41e81ceaa64b5aeaa44d05ed11e61d65b2479d5d2553f2ba18002abe59#656598,1687263335,0.1611484,-2.499108281906412803,4325.978378203518107882436469742621,500,swaps
0x2a660854815ae846f1c6f93739badeb133870a1de2db86d3c62597175e777fb6#656596,1687263311,-1.03470901,16.057,27785.62512750918701120162683375239,500,swaps
0x3f29bc36313df4f47a8342874d04a597935b787e731bb8d06b2c13452383f1d8#656595,1687263299,0.24137749,-3.741927441798022626,6478.506054705866108909699749584585,500,swaps
0xe21e7e72543d8cfbb38ccc58a9eb9e16559f5485f9918b97565edbce7a4e4c67#656594,1687263275,-1,15.517451802516628666,26852.76737834604431079023340975346,500,swaps
0x5a27d4f7a43843e9ab2c7de426960daffe607386a1b930dc6940f896ff7357a2#656593,1687263203,-3.5385658,54.9,95012.0398147592383135386061283865,500,swaps
0xbb469231c9a219ce9d6c695bcf6e994b4753f6122989fbdc7cddd3ffa99133c5#656592,1687263179,-1.03513085,16.057,27791.28639559304735743969908750888,500,swaps
0x11e34929039ff77f7e2a5b590deb494a9fc3a03c63bb7e053e8195f529443b45#656591,1687263059,-1.03521276,16.057,27792.38566182846600185549772752688,500,swaps
0x653fdcd30eab5c333a3607f0854f39c2957e1d26ed57302a916a3e3ee79c83ec#656590,1687262927,-0.13594859,2.10858,3648.236158197772633389033136437528,500,swaps
0xb992f235ea175f55ca1c5dcbc0bc5db5a8434b04824a78f581fbb7c63ca7a1f0#656589,1687262831,-1.03530543,16.057,27766.355167719989951049089315085,500,swaps
0xa1d6915c31d847b5f7cb3b86c360ce7d31c77d5c16fd84962ed66db34aa5a0a5#656588,1687262807,-1.58782287,24.624062688667793627,42566.48638588122114417295917951724,500,swaps
0x47d8a1afaea9bc5a6bf64c0ace33abde119b2fd6b0f53f936b6c54ee9ea18960#656587,1687262807,-6.13331036,95.102575426869870592,164410.8706578418525183812079203082,500,swaps
0xb18362932c6c4db0bb77081f379e340c363aca6ec738e920d5609bbbaa87e09f#656585,1687262783,-2.58372908,40.056512290875177198,69254.3362528404786836806924983167,500,swaps
0x548cd069ed5d4e350d0ca0249923ac4799953328d4c727f98f9b40ea233067bb#656586,1687262783,-0.37409304,5.800000497120753693,10027.45560374223417696535391655151,500,swaps
0xc6fa82eeab15bf6a3c5314dd7ee5a3d0fe31a3fd2fff43e3faa6ddf1b6e9e320#656584,1687262555,-1.83088449,28.382713289610185914,49072.79187297492781783139389094056,500,swaps
0xa7ee4330caadc80d27f299b79b0af2270bb1ad73c9c8a81775f9ed185e02a32e#656583,1687262459,0.4,-6.194521869516149429,10715.61983444598661223969918138285,500,swaps
0x5b0d39d8748e8981f99502b3becc07b7ffd4ca070b414af7fb60ce827632fc3f#656582,1687262339,-0.44621608,6.917148085127995654,11953.85436981409247474027354812953,500,swaps
0xe175696251d76a8d3967275e8052989382a39795121414c905adefbb31f10878#656581,1687262243,-1,15.501402001730051013,26789.04955320643581823937685391692,500,swaps
0x4c8e8de02da3c43568f009a571cbc37dc79b7fbb1a93092df93d49c68ad4d41c#656580,1687262183,-1.07229027,16.62140624446331,28719.1332076622777816458762714808,500,swaps
0x3f0324f031307e08b8364e85b414e314005d586f9159a6996e8970d8768fec9d#656579,1687262051,-0.10773825,1.67,2885.485945140306595255008039760688,500,swaps
0x934a605be11bcda026824bc1d13b532c397f6a27a2a50d6aab0943966d831905#656578,1687261715,-0.18634714,2.888464652168065067,4990.805715327729742436369904067157,500,swaps
0x60a8d7e01f835fe0d1b83fabcbaa651bba295d466526bcdd6273f9b6747318b1#656577,1687261679,-2.80945235,43.545517951574095991,75241.6544089136698738791311742603,500,swaps
0x5fd2a495ea4407316108d0380b52f2e9819f16583c796622ba921ba0b26866f4#656576,1687261667,-1.85690407,28.779031555018588029,49728.8704820399171675976559285513,500,swaps
0xb9afae81ab054b62d835cc0e0a293c3d89ef1256e82f65dcdd62c90b7730a5ec#656575,1687261631,-0.64525608,10,17279.92398421340909973602343940556,500,swaps
0x0dfd90f5dcf965be93c9e3f43b96743fa5ad1fefad00e7006bef869fd91f842c#656574,1687261571,-1.86376639,28.882880689684412159,49910.48243858046286260940114968275,500,swaps
0x1094e00b26675b1c3c673ee90572994762942aab8e28d066defed989eb9c3f1b#656573,1687261535,-0.20149313,3.1224375,5395.76190059633655339574254544338,500,swaps
0x863d8a0a9e93ec704d8ff3c2ea207538ac541015916372de7e0df789e8b4bbe3#656572,1687261463,-2.6754768,41.45845045543903,71644.50870293690269520329548929915,500,swaps
0xfb853ddcef31a7786eb3db97614215113752c5684230f69d4c8b08434a324253#656571,1687261379,0.00338281,-0.052364129293412657,90.5381561019524900349358981048637,500,swaps
0x09ad3db1cdc1c2f98bfab46308b0bb3b49adcc92801fa13969b74a303296f4a1#656570,1687261319,-0.37323572,5.783253219896011904,9994.325479253097236017608185611445,500,swaps
0x5d17811d65622d51bf6b143a8cdeefd8abb4978548c36fb3d08186ccd99a7296#656569,1687261043,-0.22387026,3.468813281094384886,5994.658512238035252961227098365525,500,swaps
0x99afabf22ae4c7408cc48460759162f8525c9e20e9ce16708be5aed9b23adca3#656568,1687260743,-4.99975388,77.462956209887783174,133874.2767169198348310167488130774,500,swaps
0x2c93c0230e61bc9882744d35350873364c58413adf98d1597f9d3413e73f075e#656567,1687260083,-1.22640967,18.9992652739076096,32836.88751546722795625223779433825,500,swaps
0x37ebf85511fc2e21ab231084e636a8d54aad6fb16459bafb592037c7c5ab49aa#656566,1687260047,-0.36264046,5.617807894308377836,9709.511298929179958959360687360185,500,swaps
0x244e778b48fcc3c893f55fcc53af575eadd506ab4ca2241b7fc3917e922c8bcc#656565,1687259999,-0.03873141,0.6,1037.011039130674188091383915704113,500,swaps
0xf72aecce0a5e35512977e31e9abe75ef52c24b26f0f32548aa6bfde782abfdab#656564,1687259939,-4.5715573,70.814351890347237376,122396.4532385781260096560815871337,500,swaps
0xb093b98d13a2f5da17dae036578dd5f3666f7bedf1c4e978d227e4421b88a91d#656563,1687259483,0.01451937,-0.224667378017457397,388.5260698883018200744797200161247,500,swaps
0x17d2f488f98a15a5f6dd0b88cae1bdb433302901ea8f10ffb53e4b53d7d2caae#656562,1687259471,-0.36267594,5.6175,9709.72718449194518651252684169941,500,swaps
0x21f2c0d52246e48d61a1f8beeac034ac53462108c52dbd3e3a1520f26a770a35#656561,1687259279,5.001592,-77.397900222618149885,133842.7886708394742534498300937877,500,swaps
0x23c2b3e7717ca2bb4422134521300d0c4a872952537697089002f03cd6000287#656560,1687258979,-0.36262418,5.6175,9709.033985709875919635661434601895,500,swaps
0x284608776c810ef04e6e05efebe776f3d06ee9a178dde3c7b7ae5caf05a022ee#656559,1687258859,-0.55835725,8.649526191538596805,14949.5576051677632206567933073095,500,swaps
0x86d68ad652d95d9dce20260b14e6b512c5da223283d6a10595b3e94449202add#656558,1687258667,-0.36263446,5.6175,9709.17166120214160865216406955094,500,swaps
0x39b3fda2d6771f81150606290777a1d48bac73cffee70da48e112ffb110c62b7#656557,1687258583,2.02591508,-31.352483180497983613,54215.4208374199549352357089723602,500,swaps
0x3c924ff9111e6e2442b90ca07413da649913c1eec5ad10ec7f3a76bc9b3dbf02#656556,1687258403,-0.36261591,5.6175,9708.9232292584131523042920969532,500,swaps
0x113718fb3e74bedf0949eeae97bc93fdd71cef4a8b92321f48a3fb875f67c6d4#656554,1687257695,3.67646833,-56.90039221844437957,98389.61759660079806158854997731375,500,swaps
0x67b3bb341e4a61cbc81462bc0f4b5f828956ab35734879553fe01895736fef00#656553,1687257611,-0.13080059,2.0265348126630434,3502.337353179656160018200978434852,500,swaps
0xdd4492734a62afe3be9a9968e3c705e398c4659b5b162f54fe75b1a24556d9a6#656552,1687257587,0.09633192,-1.49100769757773241,2578.108960167915369885244962841588,500,swaps
0xbf6521cd791786e578bed945691625b8ad3e828e92f5f8757b5c459dd7f52c7d#656551,1687257515,-0.09633192,1.4925,2579.39805676236482340678859680979,500,swaps
0x48d304ebfb89f3e0711789601f5b5dd248782ef9d845f24462f41f41910c40bf#656550,1687257395,-0.36257882,5.6175,9708.426499296532373547280158211955,500,swaps
0x39514b8d6524b69c8c7ae28971aef7df2feaab8270ea1c191c5b7319e198cda4#656548,1687257191,2.4,-37.147887215351445485,64231.62240468201587961495595541595,500,swaps
0xc0980ad2f7510f8dbbfff161b3be23f6299fbd2220dad096d25e621c5abb887e#656546,1687257095,0.01964382,-0.304062116198127332,525.739171264466378352314226010706,500,swaps
0x2ab302bc64ccac2f2c50cfb3c0d937d643c0fa6ae8a3b6e0edbb264f455521e4#656547,1687257095,-0.36255121,5.6175,9708.05673078082656870821033808131,500,swaps
0x7ce1c242cdebc738819c86cdf1c906e7faf14a766342b42d293e911b3442bc7d#656545,1687256939,-0.00645399,0.1,172.8184994542170226430958490656441,500,swaps
0x63f26176d70b8432aad5f066cb13cc8b5dfbfe9c55de73435eb6257caa81a1e3#656543,1687256699,-0.36255847,5.6175,9708.153960749099808227647023852715,500,swaps
0x54cd2468815090acec4fd7c17a935b2127e4f4f4d9040ec3ecbbb919122154e4#656542,1687256687,-3.58736061,55.575203183788531712,96051.4983970760027076941626436047,500,swaps
0x09a584efd1f05e4c0014acc8431a510efad33dc6b27678218759b9f13df30889#656541,1687256471,-0.36265146,5.6175,9709.399334681569304496575041742935,500,swaps
0x7cf9c1ba16e030a8cd827ef0700ba8f74c38b909929ac58cdddea54d5774950d#656540,1687256315,-0.03649342,0.565279244271404709,977.0457755922275523343946153450655,500,swaps
0x85eed23ae0b2a5084c384219fdb9e3098ae624902e20e288b889007836917242#656539,1687256255,-0.31580275,4.8917,8455.006989924663063000955266209865,500,swaps
0x44476125c60866435d48d5a018332745bd51bcb1f2a8a34e14c8c01367b9c3d8#656538,1687256111,-0.30935263,4.7917,8282.240319668409874647145914931455,500,swaps
0x418962c64f439e093361e785ff95e25b0357cf280affba2b95b34b672404de2e#656537,1687255835,-0.55471755,8.592044171860253353,14851.15798191331902062169163662461,500,swaps
0xacc446d5a3c70285cb07a8ab24846104748f80e905f250e8bc14f7bcc1f244c5#656536,1687255655,-0.3093686,4.7917,8282.454198813495774802160222337705,500,swaps
0x093477e8e5830dc258077fa452e9794227e4ada4701335c6a22df711e77fbb93#656535,1687255271,0.07995597,-1.237162898399778815,2139.520179630025639657709701339027,500,swaps
0x546a7660f0aa84ab227708cd3aef93ec8000a76181a9012672cd08e38b0b8403#656534,1687255247,-2.08716644,32.325217495368450048,55876.16743141759335013907113945925,500,swaps
0x6cb9c52af0e11fe79158972be5ccd22593a650baff40036c8a9e1b919f3920e0#656533,1687254791,-0.00984089,0.152402333653837139,263.4452334554814946438537055737175,500,swaps
0xd8f17887ee43aa3a92e05b66c9c71e0d8fc101b3883670687ebb9d0b8cc94d69#656532,1687254731,-0.30941159,4.7917,8283.053144554998437579740014730815,500,swaps
0xd0e102fe87cea0d8b6fe79e280a07ec2f2564fda625430c23686749a3d94eca8#656531,1687254587,-0.78271535,12.121119188495343616,20953.21356212976714523849720969806,500,swaps
0x408220385064c7b8cceb016b07fccea6c02ede96a9ee834815a628c2949447f3#656530,1687254587,8.20409339,-126.949639246123997172,219537.3998804046251411479835554712,500,swaps
0x6483a2e07dcb2aeef4496f49836abd2d7c25229db36b38a33d05a9e322308e91#656529,1687254515,2.81409395,-43.56091205360468154,75317.3780017023623210220166031807,500,swaps
0x316929da86af92ac0c91decbfc109856429e6ee3cafc59a260e09dfbefde43aa#656528,1687254455,2.79403148,-43.259578560323748932,74788.38760005875135536754201653865,500,swaps
0x2214a5576fd5f88ecd840d0f1adf0e57e235c636e9cbfa5d811c60c944b58572#656526,1687254143,-0.30914568,4.7917,8279.49190962208160911286518227793,500,swaps
0xdad82810d365997f2384b4b9b7da2f387fd7f9c4e63caa5952e52c2665a1bf2d#656525,1687253903,-0.30915295,4.7917,8279.561839129615732259594064504,500,swaps
0x1a749642d5933dfab41ff968831494a0ab77ebdd4ade044bcb6e2a05984d791b#656524,1687253591,3.34724762,-51.834609157162589983,89604.4854520573164826491825949482,500,swaps
0xf09c41b439c8328787f377f85369723d0f60308bb8fe73694a4fb748c0c0948a#656523,1687253579,-0.18672665,2.894842325457168504,5001.398420618718299866755141284945,500,swaps
0x96e079d7446adb5fc6c5ec90524c083d50bc0b8f0b4837981776d0c7a2845636#656522,1687253507,0.80818342,-12.517119006121455857,21636.30313245018205642632855843415,500,swaps
0xee65f0532144f71cc8e8359337e444e2d441eb408e0dec8065487a9f77146bb2#656521,1687253495,-0.30906691,4.7917,8278.409544656661745282764224427955,500,swaps
0x12f06a0dc60822f2450f32cc3aa730bb9498deca47fde2e66419b402178002f5#656520,1687253471,0.2670559,-4.136225177156575991,7149.555998610939620096942062110195,500,swaps
0x1b303e7b4ae5010f92ad62c2f5e727b3bb38c770617deac875f88f3b480db9bc#656519,1687253351,-0.3090679,4.7917,8278.42280327507439576053109497276,500,swaps
0xb2acc56d499c1199db2cc7090aac53600e88eec1e3aa57c485be33b5fba8e48a#656518,1687253195,-0.30886924,4.788507385326678216,8273.00436205588701955529954717307,500,swaps
0xb94a7f6dd500eecf10b0dd2e14ffc7c5753b667e68e88c978a5bc7fb2bc1a7fa#656517,1687253075,7.98100432,-123.641444420716062284,213691.3534309910036303033832008495,500,swaps
0x9705bd6365048e23cd6f517b4c76a411c1578aebd3ee9be060b43101721b2b6b#656516,1687252895,-0.3089031,4.79132787335539,8275.899365532764046802611668279565,500,swaps
0xdfd910a2d472e3f51b72f12da67c15219f309cf44cfcdbd36624296deaec45df#656515,1687252883,-0.16118003,2.5,4318.189948470478841445691875451248,500,swaps
0xd6468e27928cc9254b442cc32e8c51681f1dc65fa19a9c1523e7d848bdd8d77f#656514,1687252631,-0.308934,4.7917,8276.638663960098571766542364982995,500,swaps
0x8240dc8434f294c6bfad43f1c50e1a10d6d30b6a2685e76fd0d1b80f8fadacbd#656513,1687252487,-0.02520786,0.390981844033755447,675.340221289793829042654065523969,500,swaps
0x5c9312d2424759d0d77ac31f9f7e253a76384133b220241b2e11168cec04b849#656512,1687252475,2.00925729,-31.134514191044091336,53804.07377758677689623086860333,500,swaps
0xfc7fa393ebc550fd49302bd8a9dba14017d55a5c7ebd300312c128719253310f#656511,1687252451,2.00140468,-31.015792934207793937,53596.35206257643523377557802211555,500,swaps
0x14d4c01e3256bb0096c7633de19d475a6726edd08e41c16f0318245782693bd1#656510,1687252439,-0.00386765,0.06,103.6276263675266346140927851297628,500,swaps
0xde32961206a3fa72f147eabd47ff1c66b418604554cf051388e74c23958a6941#656508,1687252415,2.65869139,-41.205728004281980445,71201.49094525220548661685903082115,500,swaps
0xae13fd0967785ad9109c020094981332becad383d5d75e605d2b88bb3b9a1e5d#656509,1687252415,-0.30888003,4.7917,8275.91586757180302785722365520737,500,swaps
0x7950d5aeb95e9bc0eed87e3f0b13a9094cd82e1764af19e4cc6aae14530b2c18#656507,1687251899,-0.06445388,1,1727.033053057363409307505644948496,500,swaps
0x42aa25f7e60c3d568514686ed256171e1621cb2738f22fb3db9d204361965b47#656506,1687251887,-0.007802,0.121047574728862352,209.0533519751276903390587538651964,500,swaps
0xaaf71e47d28231b99ebc08d60b9031a22881c872df50d6eceef403dd5e95579d#656505,1687251575,-0.06445411,1,1727.036133342525029061599688791133,500,swaps
0xf02dbfbf1623e342e964a6c1ec17ea445bb5bd9a444f3cbf3759749c2529e11f#656504,1687251515,0.88064503,-13.649737328725488414,23585.14431444096971807154144054485,500,swaps
0x8b70349b1108f78eb5f69c24c6cbf8486643765fa77906aa4c58181db46d45c6#656503,1687251455,-0.00128903,0.02,34.54001211059477116162174417250927,500,swaps
0xe865a1ec7829dfe344c6ed8215a39ac83b3ce93f5f9cb33a0678e3db91fbc415#656502,1687251335,0.997,-15.45389450520408686,26701.92036792878629188035404480871,500,swaps
0xdf5a2ddec96e16487e1051e4374cef6e58554b0e2982cd14c1ad0e688265fac7#656501,1687251299,-0.0966729,1.5,2590.442650766112336840632295735765,500,swaps
0x44c062808543f73ec07ebbbfd341476dd0c5b4a40ed55da82bef6995f7b98a4f#656500,1687251203,-0.0005317,0.00825,14.2474218563050958468149836975025,500,swaps
0x521e86225d5565f58c9de72e768cbb7b775da0670d3470d9fdaeef3e1b7a5825#656499,1687250759,-0.00966731,0.15,259.3097138221855812406466427851659,500,swaps
0x3776301ed2febbf08d904c98589a645856fc9021a0e5609022c7989d820e5fa9#656498,1687250735,-0.00966731,0.15,259.3097138221855812406466427851659,500,swaps
0x01ac5d5a415f549627f8a95bc816bacc1a39aa5e8a4a5e6e2e985e814a0ec2d3#656497,1687250171,-1,15.515820338340381908,26823.02180372970703784311191866127,500,swaps
0xafa59b38304ce90d494bd48e761df928166cf3db8c05e570b7384a25b2a48e34#656496,1687250123,-0.0083536,0.12961,224.0662381663402411001579816670325,500,swaps
0x8e5fdd897d8fa764ab6a54f3e2dd3886976f80914adefc45b9c7c059e63bd4a4#656495,1687250051,-0.35,5.43036043909455521,9387.90485388211873278298650936972,500,swaps
0x089418fe65267335ebb40e15c841197508ad6493a1721b7e6d03ad325aba163a#656494,1687249859,0.03867175,-0.599400042811962996,1036.753712436872750407509322401713,500,swaps
0x9fb06d75a157e036343448b1167040defb0cfae7ec960e538367d1baf2892efd#656493,1687249799,-0.00058007,0.009,15.55900378542633073614058213650129,500,swaps
0xa11749d445c4bf650b7f23d9cc4415170e92e6e3b2d226d205fdbf422825ff1e#656492,1687249787,-0.03867175,0.6,1037.272504963867854034926595318124,500,swaps
0x7266903d79530cb15b22ecf6d142be42da24b4ba6d5dac30c0d6a8be367f6588#656491,1687249691,-0.00644529,0.1,172.8787284835695257859855480748152,500,swaps
0x0fa4bc791cca80dff11877d81e37527f9bf9364f219bd0b51d828bd69801651b#656490,1687249139,-0.3731711,5.789765836145508389,10009.32586469911130741031929442139,500,swaps
0x9202aa1f7e1697b71cd77f43d705970adc33254370a07a13a56e597b9c662c5e#656489,1687248971,9.81264056,-152.125502657485120072,263096.0068945534247137310845854734,500,swaps
0x9b87fad7d21633ca90a7c0baa2323f4aaf461e90d138c9e1d48b915c638cb040#656488,1687248935,0.33150756,-5.140606938160970086,8889.436208495435803979590490016915,500,swaps
0x721883651fed9b4b8cc51db68edac2d3caba69673f12bdddfe8e350a16385c37#656487,1687248671,6.97039323,-108.106977013645278635,186928.6230936192719804440865309086,500,swaps
0xcf3fc4a89328f236e268e50e59b14c689003a0a2c99c99eb99b1c4e5cf6cbbba#656486,1687248395,0.00322359,-0.050004284925274424,86.45573838644223631344653009154205,500,swaps
0x6810e54ed1241b86ba754e3c0e9f0b15240d7c85c0f8524df02ddc3212756129#656485,1687248347,0.11000219,-1.706361304566874762,2950.234088994461260739476698231294,500,swaps
0xd95b3e62976a3e1bec7370a9732a916e735c9fca2685e40b473747a06e362c96#656484,1687248311,26.30105917,-408.240408429949937704,705610.4219094442688363192995408715,500,swaps
0xeadead6e7d756b777c5a585e4d7bff017338344c8b48ea3a6e70853dcbe6b24c#656482,1687248299,113.66650931,-1772.505372769694298956,3056554.679936071870136467432666418,500,swaps
0xd574fd976a30f4ec0e48efbae1c59214336666a1b4beb92d2b489b52c88f68ea#656480,1687248299,-113.66650931,1768.097872219914371072,3052743.444078669981079842735007152,500,swaps
